entry_id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17382091,"Quiet, Bright, 2 Story Home Close to It All",115827173,Queens,Briarwood,40.71512,-73.81928,Entire home/apt,249,4,6,2019-06-01,0.29,2,353
17382679,INCREDIBLE TOWNHOUSE 4 STORIES 5 BEDROOMS 3 BATH,34474212,Manhattan,West Village,40.73444,-74.00129,Entire home/apt,600,2,93,2019-06-23,3.38,1,251
17383253,★ NEW 2 BEDROOM APT NEXT TO CENTRAL PARK WEST★,9293730,Manhattan,Upper West Side,40.795840000000005,-73.96242,Entire home/apt,135,30,5,2019-05-11,0.21,16,200
17383677,"@Ferry,HUGE 2Br/3beds. Private,Renovated/Stylish..",117492425,Staten Island,St. George,40.645959999999995,-74.08059,Entire home/apt,65,4,96,2019-07-01,3.42,6,147
17384675,Brooklyn's Cozy Jewel,117507630,Brooklyn,Crown Heights,40.67018,-73.93224000000001,Entire home/apt,99,4,55,2019-06-26,2.06,2,17
17385564,MONTHLY PRICE- Perfect for one person in Astoria,40549648,Queens,Astoria,40.75832,-73.91448000000001,Private room,47,15,23,2019-05-31,0.83,2,31
17385892,Light-Filled Flatiron: Double Bed 'n Private Bath,117521391,Manhattan,Gramercy,40.738279999999996,-73.98954,Private room,250,3,33,2019-05-06,1.18,1,167
17387259,Cozy charming room close to Prospect Park,20659301,Brooklyn,Prospect-Lefferts Gardens,40.656420000000004,-73.96085,Private room,53,14,7,2019-06-30,0.27,1,173
17388041,"Private Entrance,Room and Bathroom!",99556266,Manhattan,East Harlem,40.7993,-73.93305,Private room,120,2,37,2018-08-03,1.33,2,304
17396669,Sunny & Spacious - Private Master Bedroom near JFK,52132241,Brooklyn,Crown Heights,40.67293,-73.93273,Private room,54,2,53,2019-06-02,2.3,1,8
17400624,First Floor Studio on the Upper East Side!,20410925,Manhattan,Upper East Side,40.78007,-73.94803,Entire home/apt,125,3,30,2019-06-28,1.08,1,4
17405175,Joy,38294216,Queens,South Ozone Park,40.66561,-73.81103,Private room,50,15,2,2019-04-19,0.39,4,190
17407264,"Small Basic Room in Great Area: Long Term, 2 beds!",117699517,Queens,East Elmhurst,40.75602,-73.88110999999999,Private room,49,4,2,2018-12-13,0.09,1,355
17411672,Space for Creating and Staying  in Bed-Stuy,117742969,Brooklyn,Bedford-Stuyvesant,40.69392,-73.9472,Entire home/apt,98,2,6,2019-06-09,0.93,1,359
17417489,Huge  Bedroom in Astoria for One (1) Professional,49117269,Queens,Astoria,40.75851,-73.92555,Private room,110,4,40,2019-07-05,1.41,2,47
17418006,Luxury Apt Close to JFK Airport,110858930,Queens,Cambria Heights,40.69206,-73.74546,Entire home/apt,169,2,65,2019-06-26,2.33,1,263
17418177,"Spacious, Private 2 BR , 4 Bathrooms in Brooklyn",95341719,Brooklyn,Crown Heights,40.669709999999995,-73.94351,Entire home/apt,275,1,26,2019-06-21,0.96,3,271
17420345,Beautiful Light Filled 1 Bedroom in Kosher Apt,106272021,Brooklyn,East Flatbush,40.66067,-73.93796,Private room,50,2,16,2019-06-15,0.57,3,43
17420832,Cozy modern stay,25426687,Brooklyn,Borough Park,40.645509999999994,-73.9981,Entire home/apt,110,2,45,2019-07-06,1.65,1,342
17423245,Sunny Quiet Room in Clean Modern Apartment,16145840,Manhattan,East Harlem,40.798770000000005,-73.93964,Private room,105,3,21,2019-05-21,1.14,2,9
17423343,LANDMARK TOWNHOUSE IN HISTORIC DISTRICT,13392996,Manhattan,Washington Heights,40.8339,-73.9383,Entire home/apt,75,4,75,2019-06-17,2.64,1,166
17430505,Cozy Bedroom and Private Bath in Spacious Duplex,42835213,Brooklyn,East Flatbush,40.64841,-73.95178,Private room,75,4,27,2019-06-08,0.95,2,54
17430853,Small room in Queens,113558700,Queens,Rego Park,40.72749,-73.86035,Private room,30,1,61,2019-06-08,2.17,3,361
17431995,2 bedroom apt. in Manhattan-Gramercy apt building,117932348,Manhattan,Gramercy,40.735209999999995,-73.98147,Entire home/apt,155,20,25,2019-07-05,1.06,2,62
17432325,Swanky Bushwick Penthouse,29655230,Brooklyn,Bedford-Stuyvesant,40.69507,-73.93426,Private room,68,30,11,2017-09-30,0.39,1,87
17432700,Safe and Convinient rooms close to NYC.,117930151,Queens,Long Island City,40.74454,-73.94015999999999,Private room,109,1,35,2019-05-27,1.23,2,364
17433291,Amazing Loft in the heart of Williamsburg,117941939,Brooklyn,Williamsburg,40.71269,-73.96409,Private room,20,14,3,2018-04-30,0.11,1,277
17433572,Royal Suite at Northern Lights Mansion,1261480,Manhattan,Harlem,40.80825,-73.95004,Private room,500,1,13,2018-10-03,0.62,2,361
17434977,1B Large studio in Williamsburg with terrace,49704571,Brooklyn,Williamsburg,40.71942,-73.94272,Entire home/apt,80,30,6,2019-01-19,0.22,8,156
17437772,Private room in Harlem,200243,Manhattan,Harlem,40.8255,-73.9435,Private room,55,1,8,2019-05-14,0.28,2,293
17446640,Clean and Comfortable,118084951,Brooklyn,Greenpoint,40.72214,-73.93725,Entire home/apt,75,1,162,2019-06-24,5.7,1,1
17447150,1 BR Contemporary Luxury Apartment w W/D in UWS,15145088,Manhattan,Upper West Side,40.78688,-73.97403,Entire home/apt,184,30,3,2018-10-22,0.12,8,346
17448930,Huge apt in heart of Williamsburg,118110284,Brooklyn,Williamsburg,40.71447,-73.96234,Entire home/apt,160,7,3,2019-06-12,0.12,1,43
17450190,Small Cozy Room in Herald Square,28584159,Manhattan,Midtown,40.750009999999996,-73.98629,Private room,65,300,1,2017-03-25,0.04,1,89
17450196,Charming House!!,4378763,Queens,Long Island City,40.752759999999995,-73.93101999999999,Private room,77,3,48,2019-06-22,1.72,3,332
17456705,Perfectly NYC,20851517,Manhattan,Hell's Kitchen,40.76654,-73.98812,Private room,98,6,1,2018-12-17,0.15,3,8
17456932,Ideal family spot in the upper west,5635997,Manhattan,Upper West Side,40.79456,-73.96853,Entire home/apt,400,6,5,2019-04-24,0.19,1,108
17457160,Sunny room in European-style apartment,432867,Brooklyn,Prospect Heights,40.67613,-73.97095,Private room,64,2,16,2018-06-27,0.57,1,6
17457491,Great Loft space in the Heart of Bushwick,118199454,Brooklyn,Bushwick,40.6975,-73.92998,Private room,70,4,15,2019-06-16,1.05,1,35
17458291,RM,38294216,Queens,South Ozone Park,40.666540000000005,-73.81219,Private room,55,10,1,2018-08-11,0.09,4,300
17459930,Cozy room in prime williamsburg!,118226205,Brooklyn,Williamsburg,40.71738,-73.94158,Private room,69,2,61,2019-06-22,2.14,3,42
17460510,Harlem Charm,1397707,Manhattan,Harlem,40.81446,-73.9379,Entire home/apt,198,3,9,2019-06-22,0.35,1,127
17461281,Sunny & Cozy 1BR/1BA Apartment In Upper NYC,4173425,Manhattan,Harlem,40.81767,-73.94051,Entire home/apt,69,2,65,2019-06-09,2.38,1,11
17463059,Spacious Three Bedroom Dream in Manhattan,116889152,Manhattan,Harlem,40.81968,-73.9458,Entire home/apt,135,2,138,2019-06-25,4.83,2,45
17463419,Private sunny room with private bathroom&entrance,33116792,Queens,Ridgewood,40.69406,-73.90068000000001,Private room,31,5,75,2019-07-01,2.7,1,13
17463985,Luxury Brooklyn Brownstone with Private Backyard,1377444,Brooklyn,Bedford-Stuyvesant,40.684090000000005,-73.94154,Entire home/apt,245,3,33,2019-06-24,1.19,1,60
17464151,Riverside Park Nest,118276455,Manhattan,Upper West Side,40.79517,-73.97555,Entire home/apt,200,30,5,2019-06-06,0.21,1,271
17465159,Private Room 1 in East Village (Small Window),12302104,Manhattan,East Village,40.723859999999995,-73.98105,Private room,72,1,134,2019-06-07,4.69,2,251
17475107,Partitioned (shared) Cozy Studio in Pelham Bay,86108833,Bronx,Schuylerville,40.840340000000005,-73.83006999999999,Shared room,20,1,116,2019-01-28,4.09,1,5
17476768,AWESOME LOCATION STEPS TO L TRAIN !,118378908,Brooklyn,Williamsburg,40.71354,-73.95011,Private room,45,28,19,2019-05-31,0.72,6,297
17477606,PRIME LOCATION LORIMER L TRAIN,118378908,Brooklyn,Williamsburg,40.715309999999995,-73.94986,Private room,75,1,15,2019-05-25,0.56,6,325
17477768,Large studio in hip area near major subway stop,4035291,Brooklyn,Crown Heights,40.67308,-73.95523,Entire home/apt,105,3,93,2019-07-05,4.16,1,89
17478780,The Perfect Queens Getaway!,118400082,Queens,Corona,40.74122,-73.85334,Entire home/apt,149,2,51,2019-06-30,1.9,1,242
